CID;TABCD;LCD;ALLOCATED
501;11;31341;1
501;11;31342;1
501;11;31343;1
501;11;31344;1
501;11;31345;1
501;11;31346;1
501;11;31347;1
501;11;31332;1
501;11;31333;1
501;11;31334;1
501;11;31335;1
501;11;31595;1
501;11;31596;1
501;11;31597;1
501;11;31598;1
501;11;30401;1
501;11;30402;1
501;11;30403;1
501;11;30404;1
501;11;30405;1
501;11;30406;1
501;11;30407;1
501;11;30408;1
501;11;30409;1
501;11;30410;1
501;11;30411;1
501;11;30412;1
501;11;30413;1
501;11;30414;1
501;11;31645;1
501;11;31646;1
501;11;31647;1
501;11;31648;1
501;11;31424;1
501;11;31425;1
501;11;31426;1
501;11;30898;1
501;11;30899;1
501;11;30900;1
501;11;30901;1
501;11;30902;1
501;11;30903;1
501;11;31156;1
501;11;31157;1
501;11;31158;1
501;11;31159;1
501;11;31160;1
501;11;30954;1
501;11;30955;1
501;11;30956;1
501;11;30957;1
501;11;31586;1
501;11;31587;1
501;11;31588;1
501;11;31589;1
501;11;31590;1
501;11;31591;1
501;11;31592;1
501;11;31593;1
501;11;31594;1
501;11;31315;1
501;11;31316;1
501;11;31317;1
501;11;31418;1
501;11;31419;1
501;11;31420;1
501;11;30974;1
501;11;30975;1
501;11;30976;1
501;11;30977;1
501;11;30978;1
501;11;30979;1
501;11;30980;1
501;11;30981;1
501;11;15;0
501;11;16;0
501;11;17;0
501;11;18;0
501;11;19;0
501;11;20;0
501;11;21;0
501;11;22;0
501;11;23;0
501;11;24;0
501;11;25;0
501;11;26;0
501;11;27;0
501;11;28;0
501;11;29;0
501;11;30;0
501;11;31;0
501;11;32;0
501;11;33;0
501;11;34;0
501;11;35;0
501;11;36;0
501;11;37;0
501;11;38;0
501;11;39;0
501;11;40;0
501;11;41;0
501;11;42;0
501;11;43;0
501;11;44;0
501;11;45;0
501;11;46;0
501;11;47;0
501;11;48;0
501;11;49;0
501;11;50;0
501;11;64;0
501;11;65;0
501;11;66;0
501;11;67;0
501;11;68;0
501;11;69;0
501;11;70;0
501;11;71;0
501;11;72;0
501;11;73;0
501;11;74;0
501;11;75;0
501;11;76;0
501;11;77;0
501;11;78;0
501;11;79;0
501;11;80;0
501;11;81;0
501;11;82;0
501;11;83;0
501;11;84;0
501;11;85;0
501;11;86;0
501;11;87;0
501;11;88;0
501;11;89;0
501;11;90;0
501;11;91;0
