CID;TABCD;LCD;ALLOCATED
510;20;1603;1
510;20;1555;1
510;20;1604;1
510;20;482;1
510;20;486;1
510;20;1464;1
510;20;487;1
510;20;1465;1
510;20;488;1
510;20;489;1
510;20;1598;1
510;20;1461;1
510;20;1599;1
510;20;1601;1
510;20;483;1
510;20;1462;1
510;20;1463;1
510;20;1600;1
510;20;1439;1
510;20;1440;1
510;20;1441;1
510;20;790;1
510;20;791;1
510;20;792;1
510;20;1214;1
510;20;1215;1
510;20;1216;1
510;20;1227;1
510;20;656;1
510;20;1526;1
510;20;657;1
510;20;658;1
510;20;962;1
510;20;963;1
510;20;964;1
510;20;650;1
510;20;651;1
510;20;652;1
510;20;1611;1
510;20;1671;1
510;20;1672;1
510;20;700;1
510;20;1457;1
510;20;701;1
510;20;702;1
510;20;1455;1
510;20;1330;1
510;20;1331;1
510;20;1332;1
510;20;1333;1
510;20;1169;1
510;20;1170;1
510;20;1171;1
510;20;888;1
510;20;889;1
510;20;890;1
510;20;891;1
510;20;876;1
510;20;877;1
510;20;1235;1
510;20;878;1
510;20;1236;1
510;20;881;1
510;20;1605;1
510;20;1606;1
510;20;882;1
510;20;1414;1
510;20;1415;1
510;20;1416;1
510;20;1627;1
510;20;1190;1
510;20;1191;1
510;20;1192;1
510;20;1193;1
510;20;1194;1
510;20;802;1
510;20;803;1
510;20;804;1
510;20;1187;1
510;20;1188;1
510;20;1189;1
510;20;1334;1
510;20;1335;1
510;20;1336;1
510;20;1337;1
510;20;1338;1
510;20;1339;1
510;20;1173;1
510;20;1174;1
510;20;1175;1
510;20;1176;1
510;20;1177;1
510;20;1178;1
510;20;532;1
510;20;533;1
510;20;1395;1
510;20;534;1
510;20;535;1
510;20;1396;1
510;20;1518;1
510;20;1398;1
510;20;1820;1
510;20;1399;1
510;20;1400;1
510;20;1446;1
510;20;1444;1
510;20;1447;1
510;20;1448;1
510;20;1449;1
510;20;389;1
510;20;390;1
510;20;1747;1
510;20;1748;1
510;20;1737;1
510;20;1738;1
510;20;1751;1
510;20;1752;1
510;20;387;1
510;20;388;1
510;20;1753;1
510;20;1754;1
510;20;371;1
510;20;372;1
510;20;373;1
510;20;374;1
510;20;375;1
510;20;1745;1
510;20;1746;1
510;20;1735;1
510;20;1736;1
510;20;1649;1
510;20;1650;1
510;20;1651;1
510;20;1652;1
510;20;1653;1
510;20;395;1
510;20;396;1
510;20;1741;1
510;20;1742;1
510;20;1731;1
510;20;1732;1
510;20;525;1
510;20;521;1
510;20;527;1
510;20;995;1
510;20;528;1
510;20;1388;1
510;20;1539;1
510;20;1390;1
510;20;695;1
510;20;1389;1
510;20;522;1
510;20;523;1
510;20;524;1
510;20;1422;1
510;20;1423;1
510;20;1424;1
510;20;1813;1
510;20;1814;1
510;20;1815;1
510;20;1626;1
510;20;1673;1
510;20;1674;1
510;20;1675;1
510;20;1074;1
510;20;1075;1
510;20;1076;1
510;20;1198;1
510;20;1199;1
510;20;1200;1
510;20;1807;1
510;20;1808;1
510;20;1809;1
510;20;930;1
510;20;931;1
510;20;1387;1
510;20;932;1
510;20;1434;1
510;20;1435;1
510;20;1436;1
510;20;1437;1
510;20;1438;1
510;20;1373;1
510;20;1374;1
510;20;1375;1
510;20;1376;1
510;20;1370;1
510;20;1371;1
510;20;1372;1
510;20;749;1
510;20;750;1
510;20;751;1
510;20;328;1
510;20;329;1
510;20;675;1
510;20;676;1
510;20;1785;1
510;20;677;1
510;20;1369;1
510;20;678;1
510;20;577;1
510;20;578;1
510;20;579;1
510;20;1803;1
510;20;1804;1
510;20;1805;1
510;20;1806;1
510;20;561;1
510;20;562;1
510;20;563;1
510;20;1343;1
510;20;564;1
510;20;565;1
510;20;254;1
510;20;255;1
510;20;991;1
510;20;992;1
510;20;1607;1
510;20;1380;1
510;20;1381;1
510;20;1382;1
510;20;672;1
510;20;673;1
510;20;674;1
510;20;1318;1
510;20;1319;1
510;20;1320;1
510;20;1321;1
510;20;1322;1
510;20;1261;1
510;20;1262;1
510;20;1263;1
510;20;641;1
510;20;642;1
510;20;1317;1
510;20;643;1
510;20;644;1
510;20;1302;1
510;20;612;1
510;20;613;1
510;20;614;1
510;20;128;1
510;20;129;1
510;20;150;1
510;20;130;1
510;20;131;1
510;20;132;1
510;20;133;1
510;20;134;1
510;20;135;1
510;20;1299;1
510;20;1403;1
510;20;1301;1
510;20;617;1
510;20;1300;1
510;20;618;1
510;20;952;1
510;20;953;1
510;20;954;1
510;20;852;1
510;20;855;1
510;20;1298;1
510;20;783;1
510;20;784;1
510;20;1289;1
510;20;1290;1
510;20;785;1
510;20;786;1
510;20;1307;1
510;20;1612;1
510;20;1308;1
510;20;1309;1
510;20;1310;1
510;20;1359;1
510;20;1360;1
510;20;1361;1
510;20;1425;1
510;20;1426;1
510;20;1427;1
510;20;1428;1
510;20;1429;1
510;20;529;1
510;20;530;1
510;20;531;1
510;20;1274;1
510;20;1276;1
510;20;1277;1
510;20;1678;1
510;20;1679;1
510;20;1680;1
510;20;1757;1
510;20;1758;1
510;20;1646;1
510;20;1647;1
510;20;1648;1
510;20;619;1
510;20;620;1
510;20;621;1
510;20;6;0
510;20;7;0
510;20;8;0
510;20;9;0
510;20;10;0
510;20;11;0
510;20;12;0
510;20;13;0
510;20;14;0
510;20;15;0
510;20;16;0
510;20;17;0
510;20;18;0
510;20;19;0
510;20;20;0
510;20;21;0
510;20;22;0
510;20;23;0
510;20;24;0
510;20;25;0
510;20;26;0
510;20;27;0
510;20;28;0
510;20;29;0
510;20;30;0
510;20;31;0
510;20;32;0
510;20;33;0
510;20;34;0
510;20;35;0
510;20;36;0
510;20;37;0
510;20;38;0
510;20;39;0
510;20;40;0
510;20;41;0
510;20;42;0
510;20;43;0
510;20;44;0
510;20;45;0
510;20;46;0
510;20;47;0
510;20;48;0
510;20;49;0
510;20;50;0
510;20;51;0
510;20;56;0
510;20;57;0
510;20;58;0
510;20;67;0
510;20;99;0
510;20;136;0
510;20;138;0
510;20;139;0
