CID;LID;NID;NTRANSLATION
510;3;1557;2nd Ring North Rd S Panjiang West Rd Entrance Ramp
510;2;1558;er huan nan lu bei ce qi xiang lu ru kou za dao
510;3;1558;2nd Ring South Rd N Qixiang Rd Entrance Ramp
510;2;1559;chuan fang cun
510;3;1559;Chuanfang Village
510;2;1573;er huan xi lu xi ce xing yuan lu ru kou za dao
510;3;1573;2nd Ring West Rd W Xingyuan Rd Entrance Ramp
510;2;1581;yang jie shou fei zhan
510;3;1581;Yangjie Tollgate
510;2;1587;pu ji lu
510;3;1587;Puji Rd
510;2;1588;hang rui gao su gong lu
510;3;1588;Hangrui Hwy
510;2;1591;cai lian lu zhi zhan qian lu
510;3;1591;Cailian Rd to Zhanqian Rd
510;2;1596;hang rui gao su gong lu kun ming duan
510;3;1596;Hangrui Hwy Kunming Sect
510;2;1598;he ping cun shou fei zhan
510;3;1598;Hepingcun Tollgate
510;2;1600;cao pu shou fei zhan
510;3;1600;Caopu Tollgate
510;2;1601;tai ping shou fei zhan
510;3;1601;Taiping Tollgate
510;2;1606;chun rong jie
510;3;1606;Chunrong St
510;2;1607;cai yun nan lu
510;3;1607;Caiyun South Rd
510;2;1609;ju xian jie
510;3;1609;Juxian St
510;2;1611;ri xin zhong lu
510;3;1611;Rixin Middle Rd
510;2;1613;X014
510;3;1613;X014
510;2;1614;zhong tian lu
510;3;1614;Zhongtian Rd
510;2;1615;yong zhong lu
510;3;1615;Yongzhong Rd
510;2;1617;X101
510;3;1617;X101
510;2;1619;kun mo gao su gong lu
510;3;1619;Kunmo Hwy
510;2;1623;yu kun gao su gong lu
510;3;1623;Yukun Hwy
510;2;1626;qiong wang gong lu
510;3;1626;Qiongwang Hwy
510;2;1628;kun mo gao su gong lu kun ming duan
510;3;1628;Kunmo Hwy Kunming Sect
510;2;1630;ri xin dong lu
510;3;1630;Rixin East Rd
510;2;1633;xiao xin jie shou fei zhan
510;3;1633;Xiaoxinjie Tollgate
510;2;1634;yi long shou fei zhan
510;3;1634;Yilong Tollgate
510;2;1636;yu kun gao su gong lu kun ming duan
510;3;1636;Yukun Hwy Kunming Sect
510;2;1649;lian ran jie
510;3;1649;Lianran St
510;2;1659;fu shan cun
510;3;1659;Fushan Village
510;2;1661;da shi qiao
510;3;1661;Dashi Brg
510;2;1669;gong shan fu wu qu
510;3;1669;Gongshan Service Area
510;2;1671;er huan bei lu bei ce jiao chang bei lu shang xia za dao
510;3;1671;2nd Ring North Rd N Jiaochang North Rd Entrance and Exit Ramp
510;2;1672;er huan bei lu nan ce jiao xing lu shang xia za dao
510;3;1672;2nd Ring North Rd S Jiaoxing Rd Entrance and Exit Ramp
510;2;1673;er huan bei lu bei ce jiao xing lu shang xia za dao
510;3;1673;2nd Ring North Rd N Jiaoxing Rd Entrance Exit Ramp
510;2;1678;er huan dong lu dong ce bai long lu ru kou za dao
510;3;1678;2nd Ring East Rd E Bailong Rd Entrance Ramp
510;2;1679;er huan dong lu xi ce bai long lu ru kou za dao
510;3;1679;2nd Ring East Rd W Bailong Rd Entrance Ramp
510;2;1680;er huan dong lu dong ce bai long lu chu kou za dao
510;3;1680;2nd Ring East Rd E Bailong Rd Exit Ramp
510;2;1681;er huan dong lu xi ce er huan nan lu chu kou za dao
510;3;1681;2nd Ring East Rd W 2nd Ring South Rd Exit Ramp
510;2;1682;er huan dong lu dong ce er huan nan lu nan ce ru kou za dao
510;3;1682;2nd Ring East Rd E 2nd Ring South Rd S Entrance Ramp
510;2;1683;er huan nan lu nan ce bao hai lu ru kou za dao
510;3;1683;2nd Ring South Rd S Baohai Rd Entrance Ramp
510;2;1685;er huan nan lu bei ce chun cheng lu chu kou za dao
510;3;1685;2nd Ring South Rd N Chuncheng Rd Exit Ramp
