CID;LID;NID;NAME;NCOMMENT
518;1;3360;深圳市莲南小学;
518;1;5361;畔山支路;
518;1;2516;港湾大道;
518;1;5092;南康路;
518;1;2518;松湖路;
518;1;2634;高新南九道;
518;1;5093;高新南环路;
518;1;5153;海怡东方花园;
518;1;2632;高新南十一道;
518;1;2671;科技南五路;
518;1;2672;科技南六路;
518;1;2674;科技南八路;
518;1;2675;科技南十路;
518;1;2636;高新南七道;
518;1;2683;高新中二道;
518;1;2685;科技中一路;
518;1;2687;科技中三路;
518;1;2641;高新中四道;
518;1;2643;高新中一道;
518;1;5095;工发路;
518;1;2205;振兴路;
518;1;3536;兴工路;
518;1;5228;中心路;
518;1;5096;公园北路;
518;1;2575;四海路;
518;1;2578;海月路;
518;1;3609;油松路;
518;1;3450;沿山路;
518;1;2113;工业三路;
518;1;3332;太子路;
518;1;2110;工业一路;
518;1;2329;新安四路;
518;1;2539;公园南路;
518;1;2542;蛇口老街;
518;1;5362;南水路;
518;1;5363;清湖路;
518;1;4758;桂花路;
518;1;5097;香樟道;
518;1;4706;福保隧道;
518;1;4757;凤凰道;
518;1;5364;椰风道;
518;1;3083;绒花路;
518;1;2812;桂园路;
518;1;3356;国威路;
518;1;2028;鹏兴路;
518;1;3561;仙桐御景;
518;1;3357;仙湖路;
518;1;2029;聚宝路;
