CID;TABCD;LCD;ALLOCATED
348;46;559;0
348;46;560;0
348;46;561;0
348;46;562;0
348;46;563;0
348;46;564;0
348;46;565;0
348;46;566;0
348;46;567;0
348;46;568;0
348;46;569;0
348;46;570;0
348;46;571;0
348;46;572;0
348;46;573;0
348;46;574;0
348;46;575;0
348;46;576;0
348;46;577;0
348;46;578;0
348;46;579;0
348;46;580;0
348;46;581;0
348;46;582;0
348;46;583;0
348;46;584;0
348;46;585;0
348;46;586;0
348;46;587;0
348;46;588;0
348;46;589;0
348;46;590;0
348;46;591;0
348;46;592;0
348;46;593;0
348;46;594;0
348;46;595;0
348;46;596;0
348;46;597;0
348;46;598;0
348;46;599;0
348;46;600;0
348;46;601;0
348;46;602;0
348;46;603;0
348;46;604;0
348;46;605;0
348;46;606;0
348;46;607;0
348;46;608;0
348;46;609;0
348;46;610;0
348;46;611;0
348;46;612;0
348;46;613;0
348;46;614;0
348;46;615;0
348;46;616;0
348;46;617;0
348;46;618;0
348;46;619;0
348;46;620;0
348;46;621;0
348;46;622;0
348;46;623;0
348;46;624;0
348;46;625;0
348;46;626;0
348;46;627;0
348;46;628;0
348;46;629;0
348;46;630;0
348;46;631;0
348;46;632;0
348;46;633;0
348;46;634;0
348;46;635;0
348;46;636;0
348;46;637;0
348;46;638;0
348;46;639;0
348;46;640;0
348;46;641;0
348;46;642;0
348;46;643;0
348;46;644;0
348;46;645;0
348;46;646;0
348;46;647;0
348;46;648;0
348;46;649;0
348;46;650;0
348;46;651;0
348;46;652;0
348;46;653;0
348;46;654;0
348;46;655;0
348;46;656;0
348;46;657;0
348;46;658;0
348;46;659;0
348;46;660;0
348;46;661;0
348;46;662;0
348;46;663;0
348;46;664;0
348;46;665;0
348;46;666;0
348;46;667;0
348;46;668;0
348;46;669;0
348;46;670;0
348;46;671;0
348;46;672;0
348;46;673;0
348;46;674;0
348;46;675;0
348;46;676;0
348;46;677;0
348;46;678;0
348;46;679;0
348;46;680;0
348;46;681;0
348;46;682;0
348;46;683;0
348;46;684;0
348;46;685;0
348;46;686;0
348;46;687;0
348;46;688;0
348;46;689;0
348;46;690;0
348;46;691;0
348;46;692;0
348;46;693;0
348;46;694;0
348;46;695;0
348;46;696;0
348;46;697;0
348;46;698;0
348;46;699;0
348;46;700;0
348;46;701;0
348;46;702;0
348;46;703;0
348;46;704;0
348;46;705;0
348;46;706;0
348;46;707;0
348;46;708;0
348;46;709;0
348;46;710;0
348;46;711;0
348;46;712;0
348;46;713;0
348;46;714;0
348;46;715;0
348;46;716;0
348;46;717;0
348;46;718;0
348;46;719;0
348;46;720;0
348;46;721;0
348;46;722;0
348;46;723;0
348;46;724;0
348;46;725;0
348;46;726;0
348;46;727;0
348;46;728;0
348;46;729;0
348;46;730;0
348;46;731;0
348;46;732;0
348;46;733;0
348;46;734;0
348;46;735;0
348;46;736;0
348;46;737;0
348;46;738;0
348;46;739;0
348;46;740;0
348;46;741;0
348;46;742;0
348;46;743;0
348;46;744;0
348;46;745;0
348;46;746;0
348;46;747;0
348;46;748;0
348;46;749;0
348;46;750;0
348;46;751;0
348;46;752;0
348;46;753;0
348;46;754;0
348;46;755;0
348;46;756;0
348;46;757;0
348;46;758;0
348;46;759;0
348;46;760;0
348;46;761;0
348;46;762;0
348;46;763;0
348;46;764;0
348;46;765;0
348;46;766;0
348;46;767;0
348;46;768;0
348;46;769;0
348;46;770;0
348;46;771;0
348;46;772;0
348;46;773;0
348;46;774;0
348;46;775;0
348;46;776;0
348;46;777;0
348;46;778;0
348;46;779;0
348;46;780;0
348;46;781;0
348;46;782;0
348;46;783;0
348;46;784;0
348;46;785;0
348;46;786;0
348;46;787;0
348;46;788;0
348;46;789;0
348;46;790;0
348;46;791;0
348;46;792;0
348;46;793;0
348;46;794;0
348;46;795;0
348;46;796;0
348;46;797;0
348;46;798;0
348;46;799;0
348;46;800;0
348;46;801;0
348;46;802;0
348;46;803;0
348;46;804;0
348;46;805;0
348;46;806;0
348;46;807;0
348;46;808;0
348;46;809;0
348;46;810;0
348;46;811;0
348;46;812;0
348;46;813;0
348;46;814;0
348;46;815;0
348;46;816;0
348;46;817;0
348;46;818;0
348;46;819;0
348;46;820;0
348;46;821;0
348;46;822;0
348;46;823;0
348;46;824;0
348;46;825;0
348;46;826;0
348;46;827;0
348;46;828;0
348;46;829;0
348;46;830;0
348;46;831;0
348;46;832;0
348;46;833;0
348;46;834;0
348;46;835;0
348;46;836;0
348;46;837;0
348;46;838;0
348;46;839;0
348;46;840;0
348;46;841;0
348;46;842;0
348;46;843;0
348;46;844;0
348;46;845;0
348;46;846;0
348;46;847;0
348;46;848;0
348;46;849;0
348;46;850;0
348;46;851;0
348;46;852;0
348;46;853;0
348;46;854;0
348;46;855;0
348;46;856;0
348;46;857;0
348;46;858;0
348;46;859;0
348;46;860;0
348;46;861;0
348;46;862;0
348;46;863;0
348;46;864;0
348;46;865;0
348;46;866;0
348;46;867;0
348;46;868;0
348;46;869;0
348;46;870;0
348;46;871;0
348;46;872;0
348;46;873;0
348;46;874;0
348;46;875;0
348;46;876;0
348;46;877;0
348;46;878;0
348;46;879;0
348;46;880;0
348;46;881;0
348;46;882;0
348;46;883;0
348;46;884;0
348;46;885;0
348;46;886;0
348;46;887;0
348;46;888;0
348;46;889;0
348;46;890;0
348;46;891;0
348;46;892;0
348;46;893;0
348;46;894;0
