CID;TABCD;LCD;NEG_OFF_LCD;POS_OFF_LCD
502;12;7066;7065;7158
502;12;7158;7066;7159
502;12;7159;7158;7306
502;12;7306;7159;7160
502;12;7160;7306;
502;12;7308;;7309
502;12;7309;7308;
502;12;6803;;6804
502;12;6804;6803;6805
502;12;6805;6804;
502;12;6807;;6808
502;12;6808;6807;
502;12;7296;;7297
502;12;7297;7296;
502;12;6810;;6811
502;12;6811;6810;6812
502;12;6812;6811;
502;12;7136;;6815
502;12;6815;7136;
502;12;6460;;6461
502;12;6461;6460;7129
502;12;7129;6461;6462
502;12;6462;7129;6997
502;12;6997;6462;6998
502;12;6998;6997;6463
502;12;6463;6998;
502;12;1380;;1381
502;12;1381;1380;1382
502;12;1382;1381;
502;12;13123;;13124
502;12;13124;13123;13841
502;12;13841;13124;
502;12;13125;;13126
502;12;13126;13125;13127
502;12;13127;13126;
502;12;1327;;1326
502;12;1326;1327;864
502;12;864;1326;865
502;12;865;864;866
502;12;866;865;867
502;12;867;866;1337
502;12;1337;867;
502;12;800;;801
502;12;801;800;802
502;12;802;801;1325
502;12;1325;802;
502;12;733;;734
502;12;734;733;
